5.500000000000000000e+01,9.999961550175906488e-01
5.600000000000000000e+01,9.999960112924830558e-01
5.700000000000000000e+01,9.999958649302344016e-01
5.800000000000000000e+01,9.999957159308459076e-01
5.900000000000000000e+01,9.999955642943180179e-01
6.000000000000000000e+01,9.999954100206521757e-01
6.100000000000000000e+01,9.999952531098492692e-01
6.200000000000000000e+01,9.999950935619101866e-01
6.300000000000000000e+01,9.999949313768358161e-01
6.400000000000000000e+01,9.999947665546274900e-01
6.500000000000000000e+01,9.999945990952857633e-01
6.600000000000000000e+01,9.999944289988124124e-01
6.700000000000000000e+01,9.999942562652077704e-01
6.800000000000000000e+01,9.999940808944736137e-01
6.900000000000000000e+01,9.999939028866102753e-01
7.000000000000000000e+01,9.999937222416197535e-01
7.100000000000000000e+01,9.999935389595027146e-01
7.200000000000000000e+01,9.999933530402604909e-01
7.300000000000000000e+01,9.999931644838937483e-01
7.400000000000000000e+01,9.999929732904040414e-01
7.500000000000000000e+01,9.999927794597930353e-01
7.600000000000000000e+01,9.999925829920612852e-01
7.700000000000000000e+01,9.999923838872103454e-01
7.800000000000000000e+01,9.999921821452413262e-01
7.900000000000000000e+01,9.999919777661554487e-01
8.000000000000000000e+01,9.999917707499543784e-01
8.100000000000000000e+01,9.999915610966391144e-01
8.200000000000000000e+01,9.999913488062112110e-01
8.300000000000000000e+01,9.999911338786718895e-01
8.400000000000000000e+01,9.999909163140219270e-01
8.500000000000000000e+01,9.999906961122637661e-01
8.600000000000000000e+01,9.999904732733982948e-01
8.700000000000000000e+01,9.999902477974264015e-01
8.800000000000000000e+01,9.999900196843506395e-01
8.900000000000000000e+01,9.999897889341718971e-01
9.000000000000000000e+01,9.999895555468909514e-01
9.100000000000000000e+01,9.999893195225102449e-01
9.200000000000000000e+01,9.999890808610312209e-01
9.300000000000000000e+01,9.999888395624548787e-01
9.400000000000000000e+01,9.999885956267826614e-01
9.500000000000000000e+01,9.999883490540170117e-01
9.600000000000000000e+01,9.999880998441583735e-01
9.700000000000000000e+01,9.999878479972093004e-01
9.800000000000000000e+01,9.999875935131706806e-01
9.900000000000000000e+01,9.999873363920442904e-01
1.000000000000000000e+02,9.999870766338320172e-01
1.010000000000000000e+02,9.999868142385353043e-01
1.020000000000000000e+02,9.999865492061558170e-01
1.030000000000000000e+02,9.999862815366954427e-01
1.040000000000000000e+02,9.999860112301555137e-01
1.050000000000000000e+02,9.999857382865376954e-01
1.060000000000000000e+02,9.999854627058440970e-01
1.070000000000000000e+02,9.999851844880764951e-01
1.080000000000000000e+02,9.999849036332364438e-01
1.090000000000000000e+02,9.999846201413257196e-01
1.100000000000000000e+02,9.999843340123459878e-01
1.110000000000000000e+02,9.999840452462995799e-01
1.120000000000000000e+02,9.999837538431873840e-01
1.130000000000000000e+02,9.999834598030121757e-01
1.140000000000000000e+02,9.999831631257751763e-01
1.150000000000000000e+02,9.999828638114789392e-01
1.160000000000000000e+02,9.999825618601246857e-01
1.170000000000000000e+02,9.999822572717148583e-01
1.180000000000000000e+02,9.999819500462509003e-01
1.190000000000000000e+02,9.999816401837349211e-01
1.200000000000000000e+02,9.999813276841690302e-01
1.210000000000000000e+02,9.999810125475552258e-01
1.220000000000000000e+02,9.999806947738952845e-01
1.230000000000000000e+02,9.999803743631912045e-01
1.240000000000000000e+02,9.999800513154454285e-01
1.250000000000000000e+02,9.999797256306595106e-01
1.260000000000000000e+02,9.999793973088356713e-01
1.270000000000000000e+02,9.999790663499760202e-01
1.280000000000000000e+02,9.999787327540829995e-01
1.290000000000000000e+02,9.999783965211579417e-01
1.300000000000000000e+02,9.999780576512036223e-01
1.310000000000000000e+02,9.999777161442219287e-01
1.320000000000000000e+02,9.999773720002151922e-01
1.330000000000000000e+02,9.999770252191856335e-01
1.340000000000000000e+02,9.999766758011348067e-01
1.350000000000000000e+02,9.999763237460658205e-01
1.360000000000000000e+02,9.999759690539801182e-01
1.370000000000000000e+02,9.999756117248808085e-01
1.380000000000000000e+02,9.999752517587691125e-01
1.390000000000000000e+02,9.999748891556481389e-01
1.400000000000000000e+02,9.999745239155197751e-01
1.410000000000000000e+02,9.999741560383867967e-01
1.420000000000000000e+02,9.999737855242507578e-01
1.430000000000000000e+02,9.999734123731144342e-01
1.440000000000000000e+02,9.999730365849807123e-01
1.450000000000000000e+02,9.999726581598508135e-01
1.460000000000000000e+02,9.999722770977279573e-01
1.470000000000000000e+02,9.999718933986145863e-01
1.480000000000000000e+02,9.999715070625128099e-01
1.490000000000000000e+02,9.999711180894251816e-01
1.500000000000000000e+02,9.999707264793539219e-01
1.510000000000000000e+02,9.999703322323020283e-01
1.520000000000000000e+02,9.999699353482714992e-01
1.530000000000000000e+02,9.999695358272653323e-01
1.540000000000000000e+02,9.999691336692854149e-01
1.550000000000000000e+02,9.999687288743346336e-01
1.560000000000000000e+02,9.999683214424158750e-01
1.570000000000000000e+02,9.999679113735311375e-01
1.580000000000000000e+02,9.999674986676835298e-01
1.590000000000000000e+02,9.999670833248754942e-01
1.600000000000000000e+02,9.999666653451093623e-01
1.610000000000000000e+02,9.999662447283880207e-01
1.620000000000000000e+02,9.999658214747146889e-01
1.630000000000000000e+02,9.999653955840906994e-01
1.640000000000000000e+02,9.999649670565198267e-01
1.650000000000000000e+02,9.999645358920044025e-01
1.660000000000000000e+02,9.999641020905474242e-01
1.670000000000000000e+02,9.999636656521513345e-01
1.680000000000000000e+02,9.999632265768190198e-01
1.690000000000000000e+02,9.999627848645532557e-01
1.700000000000000000e+02,9.999623405153567068e-01
1.710000000000000000e+02,9.999618935292324817e-01
1.720000000000000000e+02,9.999614439061832449e-01
1.730000000000000000e+02,9.999609916462117720e-01
1.740000000000000000e+02,9.999605367493208385e-01
1.750000000000000000e+02,9.999600792155135531e-01
1.760000000000000000e+02,9.999596190447929134e-01
1.770000000000000000e+02,9.999591562371614728e-01
1.780000000000000000e+02,9.999586907926224510e-01
1.790000000000000000e+02,9.999582227111788457e-01
1.800000000000000000e+02,9.999577519928329883e-01
1.810000000000000000e+02,9.999572786375886535e-01
1.820000000000000000e+02,9.999568026454482839e-01
1.830000000000000000e+02,9.999563240164153211e-01
1.840000000000000000e+02,9.999558427504925406e-01
1.850000000000000000e+02,9.999553588476828292e-01
1.860000000000000000e+02,9.999548723079899615e-01
1.870000000000000000e+02,9.999543831314161579e-01
1.880000000000000000e+02,9.999538913179649713e-01
1.890000000000000000e+02,9.999533968676392881e-01
1.900000000000000000e+02,9.999528997804424391e-01
1.910000000000000000e+02,9.999524000563774218e-01
1.920000000000000000e+02,9.999518976954476779e-01
1.930000000000000000e+02,9.999513926976558720e-01
1.940000000000000000e+02,9.999508850630056678e-01
1.950000000000000000e+02,9.999503747915001739e-01
1.960000000000000000e+02,9.999498618831428320e-01
1.970000000000000000e+02,9.999493463379360847e-01
1.980000000000000000e+02,9.999488281558839287e-01
1.990000000000000000e+02,9.999483073369895836e-01
2.000000000000000000e+02,9.999477838812558250e-01
2.010000000000000000e+02,9.999472577886868718e-01
2.020000000000000000e+02,9.999467290592851665e-01
2.030000000000000000e+02,9.999461976930545948e-01
2.040000000000000000e+02,9.999456636899983764e-01
2.050000000000000000e+02,9.999451270501197309e-01
2.060000000000000000e+02,9.999445877734221000e-01
2.070000000000000000e+02,9.999440458599089254e-01
2.080000000000000000e+02,9.999435013095840930e-01
2.090000000000000000e+02,9.999429541224504892e-01
2.100000000000000000e+02,9.999424042985117778e-01
2.110000000000000000e+02,9.999418518377712894e-01
2.120000000000000000e+02,9.999412967402323549e-01
2.130000000000000000e+02,9.999407390058991929e-01
2.140000000000000000e+02,9.999401786347748011e-01
2.150000000000000000e+02,9.999396156268629543e-01
2.160000000000000000e+02,9.999390499821666500e-01
2.170000000000000000e+02,9.999384817006901072e-01
2.180000000000000000e+02,9.999379107824371005e-01
2.190000000000000000e+02,9.999373372274102945e-01
2.200000000000000000e+02,9.999367610356141300e-01
2.210000000000000000e+02,9.999361822070520489e-01
2.220000000000000000e+02,9.999356007417277148e-01
2.230000000000000000e+02,9.999350166396446804e-01
2.240000000000000000e+02,9.999344299008067205e-01
2.250000000000000000e+02,9.999338405252174988e-01
2.260000000000000000e+02,9.999332485128810122e-01
2.270000000000000000e+02,9.999326538638008133e-01
2.280000000000000000e+02,9.999320565779805658e-01
2.290000000000000000e+02,9.999314566554240447e-01
2.300000000000000000e+02,9.999308540961351355e-01
2.310000000000000000e+02,9.999302489001178351e-01
2.320000000000000000e+02,9.999296410673756963e-01
2.330000000000000000e+02,9.999290305979127158e-01
2.340000000000000000e+02,9.999284174917326684e-01
2.350000000000000000e+02,9.999278017488394399e-01
2.360000000000000000e+02,9.999271833692370270e-01
2.370000000000000000e+02,9.999265623529293157e-01
2.380000000000000000e+02,9.999259386999200805e-01
2.390000000000000000e+02,9.999253124102136514e-01
2.400000000000000000e+02,9.999246834838133591e-01
2.410000000000000000e+02,9.999240519207237554e-01
2.420000000000000000e+02,9.999234177209486152e-01
2.430000000000000000e+02,9.999227808844919352e-01
2.440000000000000000e+02,9.999221414113578232e-01
2.450000000000000000e+02,9.999214993015502762e-01
2.460000000000000000e+02,9.999208545550732907e-01
2.470000000000000000e+02,9.999202071719310858e-01
2.480000000000000000e+02,9.999195571521276582e-01
2.490000000000000000e+02,9.999189044956674488e-01
2.500000000000000000e+02,9.999182492025540103e-01
2.510000000000000000e+02,9.999175912727918947e-01
2.520000000000000000e+02,9.999169307063852097e-01
2.530000000000000000e+02,9.999162675033377301e-01
2.540000000000000000e+02,9.999156016636544519e-01
2.550000000000000000e+02,9.999149331873385949e-01
2.560000000000000000e+02,9.999142620743957099e-01
2.570000000000000000e+02,9.999135883248287948e-01
2.580000000000000000e+02,9.999129119386425124e-01
2.590000000000000000e+02,9.999122329158415257e-01
2.600000000000000000e+02,9.999115512564294983e-01
2.610000000000000000e+02,9.999108669604113153e-01
2.620000000000000000e+02,9.999101800277907515e-01
2.630000000000000000e+02,9.999094904585729138e-01
2.640000000000000000e+02,9.999087982527614660e-01
2.650000000000000000e+02,9.999081034103608490e-01
2.660000000000000000e+02,9.999074059313760587e-01
2.670000000000000000e+02,9.999067058158106480e-01
2.680000000000000000e+02,9.999060030636700569e-01
2.690000000000000000e+02,9.999052976749577271e-01
2.700000000000000000e+02,9.999045896496789876e-01
2.710000000000000000e+02,9.999038789878375022e-01
2.720000000000000000e+02,9.999031656894384890e-01
2.730000000000000000e+02,9.999024497544861667e-01
2.740000000000000000e+02,9.999017311829849763e-01
2.750000000000000000e+02,9.999010099749391367e-01
2.760000000000000000e+02,9.999002861303541989e-01
2.770000000000000000e+02,9.998995596492339377e-01
2.780000000000000000e+02,9.998988305315830161e-01
2.790000000000000000e+02,9.998980987774064300e-01
2.800000000000000000e+02,9.998973643867081762e-01
2.810000000000000000e+02,9.998966273594938059e-01
2.820000000000000000e+02,9.998958876957675379e-01
2.830000000000000000e+02,9.998951453955335911e-01
2.840000000000000000e+02,9.998944004587975165e-01
2.850000000000000000e+02,9.998936528855633110e-01
2.860000000000000000e+02,9.998929026758358596e-01
2.870000000000000000e+02,9.998921498296203803e-01
2.880000000000000000e+02,9.998913943469207588e-01
2.890000000000000000e+02,9.998906362277427684e-01
2.900000000000000000e+02,9.998898754720907389e-01
2.910000000000000000e+02,9.998891120799695553e-01
2.920000000000000000e+02,9.998883460513838806e-01
2.930000000000000000e+02,9.998875773863385996e-01
2.940000000000000000e+02,9.998868060848384864e-01
2.950000000000000000e+02,9.998860321468890922e-01
2.960000000000000000e+02,9.998852555724944136e-01
2.970000000000000000e+02,9.998844763616598907e-01
2.980000000000000000e+02,9.998836945143904087e-01
2.990000000000000000e+02,9.998829100306905193e-01
3.000000000000000000e+02,9.998821229105657737e-01
3.010000000000000000e+02,9.998813331540208349e-01
3.020000000000000000e+02,9.998805407610608098e-01
3.030000000000000000e+02,9.998797457316908055e-01
3.040000000000000000e+02,9.998789480659154849e-01
3.050000000000000000e+02,9.998781477637397330e-01
3.060000000000000000e+02,9.998773448251693230e-01
3.070000000000000000e+02,9.998765392502090288e-01
3.080000000000000000e+02,9.998757310388641795e-01
3.090000000000000000e+02,9.998749201911394380e-01
3.100000000000000000e+02,9.998741067070399113e-01
3.110000000000000000e+02,9.998732905865713727e-01
3.120000000000000000e+02,9.998724718297381520e-01
3.130000000000000000e+02,9.998716504365463553e-01
3.140000000000000000e+02,9.998708264070003127e-01
3.150000000000000000e+02,9.998699997411055751e-01
3.160000000000000000e+02,9.998691704388676937e-01
3.170000000000000000e+02,9.998683385002917756e-01
3.180000000000000000e+02,9.998675039253827057e-01
3.190000000000000000e+02,9.998666667141461462e-01
3.200000000000000000e+02,9.998658268665869819e-01
3.210000000000000000e+02,9.998649843827110972e-01
3.220000000000000000e+02,9.998641392625233770e-01
3.230000000000000000e+02,9.998632915060294835e-01
3.240000000000000000e+02,9.998624411132344125e-01
3.250000000000000000e+02,9.998615880841439374e-01
3.260000000000000000e+02,9.998607324187632761e-01
3.270000000000000000e+02,9.998598741170976467e-01
3.280000000000000000e+02,9.998590131791526003e-01
3.290000000000000000e+02,9.998581496049343542e-01
3.300000000000000000e+02,9.998572833944470162e-01
3.310000000000000000e+02,9.998564145476968035e-01
3.320000000000000000e+02,9.998555430646893782e-01
3.330000000000000000e+02,9.998546689454299585e-01
3.340000000000000000e+02,9.998537921899242065e-01
3.350000000000000000e+02,9.998529127981777842e-01
3.360000000000000000e+02,9.998520307701954657e-01
3.370000000000000000e+02,9.998511461059839123e-01
3.380000000000000000e+02,9.998502588055484530e-01
3.390000000000000000e+02,9.998493688688941949e-01
3.400000000000000000e+02,9.998484762960269112e-01
3.410000000000000000e+02,9.998475810869525970e-01
3.420000000000000000e+02,9.998466832416770256e-01
3.430000000000000000e+02,9.998457827602054149e-01
3.440000000000000000e+02,9.998448796425437601e-01
3.450000000000000000e+02,9.998439738886977235e-01
3.460000000000000000e+02,9.998430654986725230e-01
3.470000000000000000e+02,9.998421544724748200e-01
3.480000000000000000e+02,9.998412408101098325e-01
3.490000000000000000e+02,9.998403245115833338e-01
3.500000000000000000e+02,9.998394055769013189e-01
3.510000000000000000e+02,9.998384840060694501e-01
3.520000000000000000e+02,9.998375597990933894e-01
3.530000000000000000e+02,9.998366329559797983e-01
3.540000000000000000e+02,9.998357034767334506e-01
3.550000000000000000e+02,9.998347713613612298e-01
3.560000000000000000e+02,9.998338366098680208e-01
3.570000000000000000e+02,9.998328992222605960e-01
3.580000000000000000e+02,9.998319591985443955e-01
3.590000000000000000e+02,9.998310165387255255e-01
3.600000000000000000e+02,9.998300712428102033e-01
3.610000000000000000e+02,9.998291233108039799e-01
3.620000000000000000e+02,9.998281727427131838e-01
3.630000000000000000e+02,9.998272195385433658e-01
3.640000000000000000e+02,9.998262636983012985e-01
3.650000000000000000e+02,9.998253052219925330e-01
3.660000000000000000e+02,9.998243441096230644e-01
3.670000000000000000e+02,9.998233803611991100e-01
3.680000000000000000e+02,9.998224139767267760e-01
3.690000000000000000e+02,9.998214449562125017e-01
3.700000000000000000e+02,9.998204732996616162e-01
3.710000000000000000e+02,9.998194990070810029e-01
3.720000000000000000e+02,9.998185220784768790e-01
3.730000000000000000e+02,9.998175425138545735e-01
3.740000000000000000e+02,9.998165603132214141e-01
3.750000000000000000e+02,9.998155754765825076e-01
3.760000000000000000e+02,9.998145880039449596e-01
3.770000000000000000e+02,9.998135978953146541e-01
3.780000000000000000e+02,9.998126051506976975e-01
3.790000000000000000e+02,9.998116097701009730e-01
3.800000000000000000e+02,9.998106117535300319e-01
3.810000000000000000e+02,9.998096111009916465e-01
3.820000000000000000e+02,9.998086078124922560e-01
3.830000000000000000e+02,9.998076018880376337e-01
3.840000000000000000e+02,9.998065933276347739e-01
3.850000000000000000e+02,9.998055821312895608e-01
3.860000000000000000e+02,9.998045682990087668e-01
3.870000000000000000e+02,9.998035518307983871e-01
3.880000000000000000e+02,9.998025327266655271e-01
3.890000000000000000e+02,9.998015109866160710e-01
3.900000000000000000e+02,9.998004866106565691e-01
3.910000000000000000e+02,9.997994595987937938e-01
3.920000000000000000e+02,9.997984299510340733e-01
3.930000000000000000e+02,9.997973976673836249e-01
3.940000000000000000e+02,9.997963627478493320e-01
3.950000000000000000e+02,9.997953251924378559e-01
3.960000000000000000e+02,9.997942850011553029e-01
3.970000000000000000e+02,9.997932421740088893e-01
3.980000000000000000e+02,9.997921967110046104e-01
3.990000000000000000e+02,9.997911486121493496e-01
4.000000000000000000e+02,9.997900978774495462e-01
4.010000000000000000e+02,9.997890445069121945e-01
4.020000000000000000e+02,9.997879885005437339e-01
4.030000000000000000e+02,9.997869298583508257e-01
4.040000000000000000e+02,9.997858685803406864e-01
4.050000000000000000e+02,9.997848046665189781e-01
4.060000000000000000e+02,9.997837381168934723e-01
4.070000000000000000e+02,9.997826689314701643e-01
4.080000000000000000e+02,9.997815971102561594e-01
4.090000000000000000e+02,9.997805226532583411e-01
4.100000000000000000e+02,9.997794455604837038e-01
4.110000000000000000e+02,9.997783658319381317e-01
4.120000000000000000e+02,9.997772834676295073e-01
4.130000000000000000e+02,9.997761984675642699e-01
4.140000000000000000e+02,9.997751108317491919e-01
4.150000000000000000e+02,9.997740205601913788e-01
4.160000000000000000e+02,9.997729276528972697e-01
4.170000000000000000e+02,9.997718321098740812e-01
4.180000000000000000e+02,9.997707339311291408e-01
4.190000000000000000e+02,9.997696331166687767e-01
4.200000000000000000e+02,9.997685296665002053e-01
4.210000000000000000e+02,9.997674235806307541e-01
4.220000000000000000e+02,9.997663148590665294e-01
4.230000000000000000e+02,9.997652035018155248e-01
4.240000000000000000e+02,9.997640895088841795e-01
4.250000000000000000e+02,9.997629728802795990e-01
4.260000000000000000e+02,9.997618536160091107e-01
4.270000000000000000e+02,9.997607317160797091e-01
4.280000000000000000e+02,9.997596071804982776e-01
4.290000000000000000e+02,9.997584800092719215e-01
4.300000000000000000e+02,9.997573502024083014e-01
4.310000000000000000e+02,9.997562177599140787e-01
4.320000000000000000e+02,9.997550826817965808e-01
4.330000000000000000e+02,9.997539449680628021e-01
4.340000000000000000e+02,9.997528046187202921e-01
4.350000000000000000e+02,9.997516616337761564e-01
4.360000000000000000e+02,9.997505160132372781e-01
4.370000000000000000e+02,9.997493677571113180e-01
4.380000000000000000e+02,9.997482168654056034e-01
4.390000000000000000e+02,9.997470633381267957e-01
4.400000000000000000e+02,9.997459071752828885e-01
4.410000000000000000e+02,9.997447483768807652e-01
4.420000000000000000e+02,9.997435869429281974e-01
4.430000000000000000e+02,9.997424228734320684e-01
4.440000000000000000e+02,9.997412561684001497e-01
4.450000000000000000e+02,9.997400868278393249e-01
4.460000000000000000e+02,9.997389148517573654e-01
4.470000000000000000e+02,9.997377402401615987e-01
4.480000000000000000e+02,9.997365629930594633e-01
4.490000000000000000e+02,9.997353831104586197e-01
4.500000000000000000e+02,9.997342005923660624e-01
4.510000000000000000e+02,9.997330154387894519e-01
4.520000000000000000e+02,9.997318276497367817e-01
4.530000000000000000e+02,9.997306372252147133e-01
4.540000000000000000e+02,9.997294441652315733e-01
4.550000000000000000e+02,9.997282484697945781e-01
4.560000000000000000e+02,9.997270501389110553e-01
4.570000000000000000e+02,9.997258491725888874e-01
4.580000000000000000e+02,9.997246455708358459e-01
4.590000000000000000e+02,9.997234393336588143e-01
4.600000000000000000e+02,9.997222304610663413e-01
4.610000000000000000e+02,9.997210189530657543e-01
4.620000000000000000e+02,9.997198048096644918e-01
4.630000000000000000e+02,9.997185880308699923e-01
4.640000000000000000e+02,9.997173686166906936e-01
4.650000000000000000e+02,9.997161465671338121e-01
4.660000000000000000e+02,9.997149218822074523e-01
4.670000000000000000e+02,9.997136945619190529e-01
4.680000000000000000e+02,9.997124646062763853e-01
4.690000000000000000e+02,9.997112320152874432e-01
4.700000000000000000e+02,9.997099967889597760e-01
4.710000000000000000e+02,9.997087589273013775e-01
4.720000000000000000e+02,9.997075184303201301e-01
4.730000000000000000e+02,9.997062752980235834e-01
4.740000000000000000e+02,9.997050295304196199e-01
4.750000000000000000e+02,9.997037811275167885e-01
4.760000000000000000e+02,9.997025300893221944e-01
4.770000000000000000e+02,9.997012764158440534e-01
4.780000000000000000e+02,9.997000201070905812e-01
4.790000000000000000e+02,9.996987611630694381e-01
4.800000000000000000e+02,9.996974995837882849e-01
4.810000000000000000e+02,9.996962353692557812e-01
4.820000000000000000e+02,9.996949685194793656e-01
4.830000000000000000e+02,9.996936990344673646e-01
4.840000000000000000e+02,9.996924269142277719e-01
4.850000000000000000e+02,9.996911521587685812e-01
4.860000000000000000e+02,9.996898747680976749e-01
4.870000000000000000e+02,9.996885947422233798e-01
4.880000000000000000e+02,9.996873120811538005e-01
4.890000000000000000e+02,9.996860267848972637e-01
4.900000000000000000e+02,9.996847388534612078e-01
4.910000000000000000e+02,9.996834482868544036e-01
4.920000000000000000e+02,9.996821550850848448e-01
4.930000000000000000e+02,9.996808592481608580e-01
4.940000000000000000e+02,9.996795607760901037e-01
4.950000000000000000e+02,9.996782596688816858e-01
4.960000000000000000e+02,9.996769559265429317e-01
4.970000000000000000e+02,9.996756495490825012e-01
4.980000000000000000e+02,9.996743405365090540e-01
4.990000000000000000e+02,9.996730288888300286e-01
5.000000000000000000e+02,9.996717146060544179e-01
5.010000000000000000e+02,9.996703976881902154e-01
5.020000000000000000e+02,9.996690781352457478e-01
5.030000000000000000e+02,9.996677559472295638e-01
5.040000000000000000e+02,9.996664311241498790e-01
5.050000000000000000e+02,9.996651036660154643e-01
5.060000000000000000e+02,9.996637735728338692e-01
5.070000000000000000e+02,9.996624408446141974e-01
5.080000000000000000e+02,9.996611054813648867e-01
5.090000000000000000e+02,9.996597674830938196e-01
5.100000000000000000e+02,9.996584268498102110e-01
5.110000000000000000e+02,9.996570835815220546e-01
5.120000000000000000e+02,9.996557376782380100e-01
5.130000000000000000e+02,9.996543891399664039e-01
5.140000000000000000e+02,9.996530379667163402e-01
5.150000000000000000e+02,9.996516841584955904e-01
5.160000000000000000e+02,9.996503277153131473e-01
5.170000000000000000e+02,9.996489686371776706e-01
5.180000000000000000e+02,9.996476069240974871e-01
5.190000000000000000e+02,9.996462425760815895e-01
5.200000000000000000e+02,9.996448755931380825e-01
5.210000000000000000e+02,9.996435059752760699e-01
5.220000000000000000e+02,9.996421337225042114e-01
5.230000000000000000e+02,9.996407588348307227e-01
5.240000000000000000e+02,9.996393813122651517e-01
5.250000000000000000e+02,9.996380011548153810e-01
5.260000000000000000e+02,9.996366183624900703e-01
5.270000000000000000e+02,9.996352329352992117e-01
5.280000000000000000e+02,9.996338448732500215e-01
5.290000000000000000e+02,9.996324541763522697e-01
5.300000000000000000e+02,9.996310608446143942e-01
5.310000000000000000e+02,9.996296648780451655e-01
5.320000000000000000e+02,9.996282662766537985e-01
5.330000000000000000e+02,9.996268650404485090e-01
5.340000000000000000e+02,9.996254611694388448e-01
5.350000000000000000e+02,9.996240546636334656e-01
5.360000000000000000e+02,9.996226455230413643e-01
5.370000000000000000e+02,9.996212337476708676e-01
5.380000000000000000e+02,9.996198193375314123e-01
5.390000000000000000e+02,9.996184022926317692e-01
5.400000000000000000e+02,9.996169826129813751e-01
5.410000000000000000e+02,9.996155602985886679e-01
5.420000000000000000e+02,9.996141353494628623e-01
5.430000000000000000e+02,9.996127077656127291e-01
5.440000000000000000e+02,9.996112775470477052e-01
5.450000000000000000e+02,9.996098446937768944e-01
5.460000000000000000e+02,9.996084092058088455e-01
5.470000000000000000e+02,9.996069710831529953e-01
5.480000000000000000e+02,9.996055303258177815e-01
5.490000000000000000e+02,9.996040869338137513e-01
5.500000000000000000e+02,9.996026409071486762e-01
5.510000000000000000e+02,9.996011922458324372e-01
5.520000000000000000e+02,9.995997409498740272e-01
5.530000000000000000e+02,9.995982870192824388e-01
5.540000000000000000e+02,9.995968304540673310e-01
5.550000000000000000e+02,9.995953712542373637e-01
5.560000000000000000e+02,9.995939094198020847e-01
5.570000000000000000e+02,9.995924449507708198e-01
5.580000000000000000e+02,9.995909778471526730e-01
5.590000000000000000e+02,9.995895081089565259e-01
5.600000000000000000e+02,9.995880357361928148e-01
5.610000000000000000e+02,9.995865607288697552e-01
5.620000000000000000e+02,9.995850830869972281e-01
5.630000000000000000e+02,9.995836028105842264e-01
5.640000000000000000e+02,9.995821198996406309e-01
5.650000000000000000e+02,9.995806343541756567e-01
5.660000000000000000e+02,9.995791461741978523e-01
5.670000000000000000e+02,9.995776553597179870e-01
5.680000000000000000e+02,9.995761619107446094e-01
5.690000000000000000e+02,9.995746658272873786e-01
5.700000000000000000e+02,9.995731671093563975e-01
5.710000000000000000e+02,9.995716657569602148e-01
5.720000000000000000e+02,9.995701617701083785e-01
5.730000000000000000e+02,9.995686551488111027e-01
5.740000000000000000e+02,9.995671458930771580e-01
5.750000000000000000e+02,9.995656340029166476e-01
5.760000000000000000e+02,9.995641194783392303e-01
5.770000000000000000e+02,9.995626023193540099e-01
5.780000000000000000e+02,9.995610825259705345e-01
5.790000000000000000e+02,9.995595600981991291e-01
5.800000000000000000e+02,9.995580350360485644e-01
5.810000000000000000e+02,9.995565073395293876e-01
5.820000000000000000e+02,9.995549770086505914e-01
5.830000000000000000e+02,9.995534440434220569e-01
